Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail
NSLC-0042-T01	0.7138022113664139	0.12165046715675837	0.062307449721182837	0.03473190358853365	0	0.6676268472598047	WGD	15	1183	0.14	3.03784700259902	0.133	2.71423731729099	0.3631418577522055	0.781262862272968	""	0		0.07016924208999728	0	""	4	chr5:45.27|chr9:27.51|chr14:87.05|chr17:56.58	0	0	0	0	N	chr1:1:0.23	C1|1.1|1169
NSLC-0043-T01	0.7786055354302223	0.09257283811874811	0.12043008304756429	0.2323841956316641	0.15341305400148084	0.7106697340384921	WGD	17	7179	0.36	2.99169944513581	0.3762	2.87370731763761	0.493406618194688	0.861701126138424	""	26	0.23076923076923078	0.31135169334160806	0	""	1	chr1:25.55	0	0	0	0	N	""	C2|0.99|6643; C3|0.78|77; C4|0.41|405
NSLC-0044-T01	0.02571203410513011	0.021870132739881087	0	9.756211207782645e-4	0	0.0260041698857925	nWGD	0	3020	1	2.07188120680436	0.998	2.06267584420896	0.2746422523914713	0.00817183302308216	BB_Purity|ASCAT_Purity	0		0	0	""	1	chr20:10.82	0	0	0	0	N	""	C1|1.00|858; C3|0.36|529; C4|0.18|1583
NSLC-0045-T01	0.2618983932879749	0.05272584576964698	0.011021714448016582	0.05475400478369485	8.233701996391428e-5	0.16982064888103388	nWGD	4	2955	0.35	2.19515319885978	0.34615	2.18943912777763	0.45484830313887586	0.622873648077816	""	0		0.01568418358145936	0	""	0	""	0	0	0	0	N	chr1:1:0.23|chr5:1:1.08	C2|1.0|2775; C3|0.4|159
NSLC-0046-T01	0.001137498763020445	0.001137394508458309	0	0.001137498763020445	0	0	nWGD	0	1839	1	2.00592164822542	0.906	1.99339002697638	0.3934118851703866	0.0105587329520458	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C2|0.39|1220; C3|0.16|608
NSLC-0047-T01	0.48414066222551316	0.2970082523262821	0	0.3074177938830211	0.04509932003369915	0.2368514711346299	nWGD	4	2038	0.16	1.88514747607456	0.1552	1.81623284154741	0.1706427905920429	0.256044415313746	""	0		0.07431146704946957	0	""	7	chr1:91.57|chr3:163.34|chr4:189.56|chr7:159.09|chr9:43.16|chr12:133.08|chr22:27.94	0	0	0	3	Y	chr14:1:0|chr19:1:58.32|chr22:1:2.78|chr8:1:4.37|chrX:3:85.21	C2|1.1|2020
NSLC-0048-T01	0.008269095760397601	0.0070902511556637186	0	0.0029742972085896745	0	0.005582174088323839	nWGD	0	3979	1	2.12172326651226	0.983	2.03953651223582	0.2748524249114346	8.68277309115333e-5	BB_Purity|ASCAT_Purity	0		0	0	""	1	chr6:17.08	0	0	0	0	N	""	C1|1.08|1288; C4|0.59|79; C5|0.30|1071; C6|0.13|1511
NSLC-0049-T01	0.9323101755853785	0	0.5719413025291226	0.15164353471995637	0.14122802162025963	0.9313088867992606	WGD	21	4077	0.17	3.50834399945582	0.17731	3.40364787170554	0.2521829385563262	0.991817592595702	""	0		0.745461611035917	0	""	0	""	0	0	0	0	N	chr1:1:0.23|chr9:1:0.44	C2|1.1|4054
NSLC-0050-T01	0.002530777846254073	0.00240448862052332	0	0.00240448862052332	0	1.3314358168885866e-4	nWGD	0	687	1	2.00273130019414	0.949	1.9882473558282	0.4066310725169381	9.28467624737607e-4	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.13|682
NSLC-0051-T01	0.9577246442932492	0	0	0.9577246442932492	0	0.4163112147388978	nWGD	11	759	0.1	3.01179015210044	0.1049	2.60706584944814		0.966126925893214	""	0		0.6387079824491791	0	""	0	""	2	2	2	13	Y	chr1:3:226.69|chr11:1:134.83|chr12:1:133.06|chr13:1:95.75|chr17:1:82.99|chr18:1:80.19|chr19:1:58.49|chr2:1:242.11|chr3:1:198.08|chr6:2:166.27|chr9:1:138.1|chrX:1:0.3	C1|6.6|351; C2|1.9|163; C3|1.1|233
NSLC-0052-T01	0.0014520367965217375	1.2755401943053302e-4	0	0.0014520367965217375	9.797744378376716e-4	9.797744378376716e-4	nWGD	0	71	0.77	1.9771677000146	0.78001	1.9725131749787	0.5085972844556408	0.0043448275862069	""	0		0.001026633976784348	0	""	0	""	0	0	0	0	N	""	C3|0.17|55
NSLC-0053-T01	0.9552520973512988	0.002103771614754014	0.39100871348841965	0.03745428944289168	0.035604972531798125	0.9542906972415857	WGD	22	2383	0.37	3.47095859076572	0.3885	3.47699946791672		0.993183603483373	""	19	0.3684210526315789	0.44052381783831523	0	""	0	""	0	0	0	0	N	""	C3|0.99|1948; C4|0.74|25; C5|0.42|382
NSLC-0054-T01	0.570860918312933	0.37584037216380994	0	0.3430985974970207	0.15805264119787135	0.3910731240997235	nWGD	8	7076	0.36	2.0805708400605	0.3744	1.99600236127108	0.5389861884601106	0.251275290457759	""	0		0.16999850388969537	0	""	4	chr1:106.77|chr1:12.24|chr3:19.38|chr16:10.04	0	0	0	1	Y	chr19:1:2.68|chr8:1:29.28|chr9:4:6.53	C2|0.96|5105; C3|0.37|1918
NSLC-0055-T01	0.7456735631027628	0.2928924240785377	0.1420134840692993	0.3836290414407619	0.2510808241189981	0.6105979459721482	WGD	13	22565	0.16	2.21581253754567	0.15264	2.37470938542881	0.2177595342678387	0.429665772687879	""	157	0.47770700636942676	0.45134966238992874	0	""	8	chr6:137.13|chr8:144.86|chr11:75.61|chr12:18.36|chr13:40.27|chr14:90.78|chr16:36.22|chr17:18.4	0	0	0	0	N	chr1:1:0.23|chr15:1:0.22	C2|1.1|22529
NSLC-0056-T01	0.0017950068826107094	0.0017950068826107094	0	0.0017950068826107094	0	0	nWGD	0	83	1	2.00024795341094	0.981	2.00033143424942	0.6175137337931536	0.0629370629370629	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C3|0.12|75
NSLC-0057-T01	0.5227951714276521	0.16881974436585392	0.004890156243564044	0.4939347587493692	0.020219939403111297	0.05338653521589336	nWGD	1	9300	0.31	1.7724399985812	0.3255	1.52750810473667	0.39521871572827305	0.498872467343615	""	3	0.3333333333333333	0.03181306855234233	1	nMut = 4110; Ratio = 0.44	3	chr13:96.12|chr17:55.65|chr19:58.23	0	0	0	1	Y	chr1:1:0.23|chr10:1:41.67|chr11:1:2.06|chr9:1:1.04|chrX:1:1.96	C1|1.03|5158; C2|0.49|4110
NSLC-0058-T01	0.2913466920244643	0.012353736416561104	0	0.1430789760813212	0.016532265682744914	0.16953318746799606	nWGD	2	4204	0.21	2.03638288736288	0.21	1.99605990489011	0.2539582377266883	0.645447166037641	""	0		0.019447471983803834	0	""	0	""	0	0	0	0	N	chr1:1:0.23|chrX:1:2.54	C1|0.98|4187
NSLC-0059-T01	0.003679957739106757	0.0036444161711643905	0	0.0036444161711643905	0	3.7470588859048266e-5	nWGD	0	376	1	1.97036096602346	0.956	1.9823041181651	0.666659009702248	0.00294158201957991	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|1.09|51; C3|0.12|316
NSLC-0060-T01	0.041680917195821614	0.04138021272699332	0	0.001911039570912082	3.0068467365826373e-4	0.04224539467913367	nWGD	2	1788	1	2.01874126377927	0.904	2.01042625571598	0.697539795278883	6.60548395710652e-4	|ASCAT_Purity	0		3.301614421158272e-4	0	""	0	""	0	0	0	0	N	""	C1|0.83|155; C2|0.72|1072; C3|0.41|135; C4|0.17|408
NSLC-0061-T01	0.9136829552326255	0	0.26923266610293695	0.18628383286000053	0.07019492462615709	0.9103154182608464	WGD	21	8217	0.1	3.6190717190246	0.1026	3.66962954795048	0.4521257326506728	0.999519713200168	""	0		0.39861015934897576	0	""	0	""	1	1	1	0	N	chr1:1:0.22	C1|1.3|8188
NSLC-0062-T01	0.367823931049923	0.08798761492224937	0	0.36413908423373936	0.0022532195398174792	0.011589167082187027	nWGD	0	3803	0.25	1.61725439352361	0.23775	1.56155581054103	0.31878360531737165	0.782371460163401	""	0		0.010131768772274565	1	nMut = 1139; Ratio = 0.3	0	""	1	0	0	2	Y	chr1:1:0.23|chr19:1:5.16|chrX:2:152.02	C1|1.30|104; C2|1.05|2473; C3|0.49|1139
NSLC-0063-T01	0.8624499493436155	0.0805279304674277	0.2727346969357836	0.11247705181817652	0.06812644647988111	0.8232776632943988	WGD	18	1396	0.12	2.94809723826389	0.1158	2.8737023115259	0.16410698812133398	0.88131885180879	""	140	0.45	0.3791112813676218	0	""	0	""	1	1	1	0	N	chr1:1:0.22|chr22:1:0.85	C1|1.3|1387
NSLC-0064-T01	0.9181928653953245	0.062266332513683194	0.4417842114282758	0.16670720547029547	0.14810457566750707	0.9014767005052041	WGD	22	4418	0.4	3.3574320343594	0.4036	3.29453439926507	0.4101506639335427	0.886597046857237	""	116	0.25862068965517243	0.6170435779972748	0	""	0	""	0	0	0	0	N	chr1:1:0.23	C2|0.95|3964; C3|0.43|316
NSLC-0065-T01	0.08269806637945179	0.07119375162475662	0	0.047989398361494455	0.012415270993550071	0.051560210269690425	nWGD	1	27845	0.57	1.9785891398686	0.54207	1.96965332986995	0.6224182843472119	0.0613276451645032	""	0		0.0140506412608304	0	""	1	chr19:13.5	0	0	0	0	Y	chr1:1:0.2|chr14:1:1.25|chr19:8:27.16|chrX:1:2.08	C3|0.89|24608; C5|0.23|3092
NSLC-0066-T01	0.9469941901509192	0.0318348962913903	0.7511435980673048	0.08366408222389453	0.08184413210737328	0.945512598236461	WGD	22	2658	0.27	3.80660100290821	0.26028	3.76885007068939		0.853712977141359	""	64	0.484375	0.9162267564220743	0	""	1	chr7:63.91	0	0	0	0	N	""	C1|1.1|2612
NSLC-0067-T01	0.12517635083956663	0.042345967605111216	9.092660612541999e-4	0.06980103835346624	0	0.05985792692042964	nWGD	1	4658	0.21	2.23190247982902	0.21924	2.04428550475776	0.37278651737812313	0.335373737373737	""	16	0	0.0026712671935074325	0	""	1	chr7:10.82	1	0	0	0	N	""	C2|1.4|126; C3|0.9|4511
NSLC-0068-T01	0.001984953746030008	0.001984953746030008	0	0.0010697887241081126	1.5085404197429943e-4	0.001123877318072599	nWGD	0	695	1	2.06055361505891	0.95	2.0223425341328	0.12649431795305663	4.54472635634518e-6	|ASCAT_Purity	0		1.6627761497642422e-4	0	""	0	""	0	0	0	0	N	""	C1|1.10|226; C3|0.15|452
NSLC-0069-T01	0.5006655606297971	0.032690424074655895	0.07317962947530735	0.1987636483148563	0.19597609511117575	0.47472850833502966	nWGD	10	2740	0.46	2.33263604603765	0.46828	2.28133644506624	0.5853780410245867	0.789381186707959	""	0		0.2995051571370702	0	""	3	chr6:28.35|chr6:32.77|chr6:98.05	0	0	0	0	N	chr1:1:0.23	C1|0.99|887; C2|0.75|967; C3|0.38|860
NSLC-0070-T01	0.6489447092419228	0.03699722886458042	0	0.5462501041601227	0.08243583382356869	0.31174929652785066	nWGD	8	10371	0.3	1.91587421212039	0.2961	1.83248313167704	0.6394493262630463	0.824323231015679	""	0		0.0996885466514742	0	""	0	""	3	3	2	0	N	""	C2|2.23|1986; C3|1.70|914; C4|1.18|2656; C5|0.93|4545
NSLC-0071-T01	0.9188579949852942	0.03607367464960158	0.10832449990091973	0.43460080717174604	0.0953392583288286	0.9159146608618735	WGD	21	4694	0.16	3.99103876716872	0.16448	3.81096038035452	0.17099073327795203	0.946529685602329	""	130	0.24615384615384617	0.44109675113582464	0	""	1	chr6:23.79	0	0	0	0	N	""	C1|1.1|4669
NSLC-0072-T01	0.0022099644539550502	0.002140923189858481	0	0.002140923189858481	0.0012119417990975611	7.278848320554037e-5	nWGD	0	1134	1	2.00778994936722	0.952	1.99169363036119	0.6834953561664505	0.0444040036396724	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.72|560; C2|0.37|58; C3|0.15|504
NSLC-0073-T01	0.27291717508155217	0.05290590164644337	0	0.23741573359842558	0.05878948575598241	0.11147280429161456	nWGD	1	2785	0.27	1.9939269889948	0.27216	1.96056572954446	0.31205388541602663	0.652372825192317	""	0		0.1041059758803409	0	""	0	""	0	0	0	0	N	chr1:1:0.19|chr14:1:0|chrX:1:1.46	C1|1.04|2217; C2|0.62|552
NSLC-0074-T01	0.9252783548228385	0.22545682573336287	0.344347977166563	0.057943138642655295	0.0499241723412675	0.9227177828255773	WGD	21	4079	0.15	3.73164747095142	0.1536	3.64163402173466	0.21119886438328367	0.713481688399156	""	483	0.17391304347826086	0.48918196460486074	0	""	0	""	0	0	0	0	N	chr1:1:0.23	C1|1|4043
NSLC-0075-T01	0.0028504325779623012	0.0025392880470273367	0	0.0028504325779623012	0	0	nWGD	0	62	0.96	1.96918077828398	0.90976	1.97926330823091	0.5331881520634366	0.0112154407929056	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C4|0.17|46
NSLC-0076-T01	0.8704597227680433	0.19191316186717686	0.10261946459589912	0.2125284203833694	0.11241234767583261	0.8548030827790288	WGD	19	3492	0.14	3.36108156851782	0.1337	3.44513685132048	0.4670852248231019	0.729444382815914	""	109	0.22935779816513763	0.2553577403196829	0	""	6	chr4:110.72|chr6:15.78|chr9:11.04|chr9:15.82|chr11:39.22|chr15:77.39	1	1	1	0	N	chr9:1:3.3	C3|1.1|3439
NSLC-0077-T01	0.0029984130043931353	0.002643684217369367	0	0.0028373284886299894	0	1.6982738835572694e-4	nWGD	0	1466	1	2.01381006825564	0.936	1.98331584737526	0.6943908530011839	0.012673529870535	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.76|425; C2|0.32|466; C3|0.15|562
NSLC-0078-T01	0.30592824956827386	0.00561397884257982	8.396167555183376e-4	0.12302455185337645	0	0.21079068284402808	nWGD	3	3851	0.22	2.22769091949421	0.209	2.14139143210627	0.2600687868164759	0.898922921824732	""	6	0	0.0019659097033681125	0	""	1	chr10:39.47	0	0	0	0	N	chrX:1:2.1	C3|0.98|3815
NSLC-0079-T01	0.8441811911469532	0.14504390454394622	0.2406268556023312	0.24704722599729953	0.19955547062210577	0.8362783301510892	WGD	21	10513	0.2	3.25837744592977	0.1982	3.16165929538041	0.18150357734097544	0.705161435572977	""	67	0.08955223880597014	0.5114651161014754	0	""	0	""	0	0	0	0	N	""	C4|0.97|10412
NSLC-0080-T01	0.23621843032756212	0.18590235881875486	0.020828736558060515	0.03330218324687998	0	0.21392818031349897	nWGD	4	7523	0.75	2.30261268908456	0.77925	2.24610236449968	0.3988081209075196	0.0927650629170046	""	219	0.0136986301369863	0.023007171517292865	1	nMut = 1498; Ratio = 0.2	3	chr2:241.78|chr5:10.59|chr14:90.79	1	1	1	0	N	""	C1|1.13|816; C2|0.81|540; C3|0.51|1498; C4|0.20|4646
NSLC-0081-T01	0.1738801849304506	1.137159935693503e-4	3.7620720634078806e-6	0.09476813798082853	0.0026305250481752003	0.08894370143571702	nWGD	1	4633	0.41	2.05991510772998	0.41615	2.0047858430426	0.5586083608688714	0.972351481072642	""	0		0.0039445594874082095	0	""	0	""	0	0	0	0	N	""	C3|1.01|4324; C4|0.37|284
NSLC-0082-T01	0.0011660313827131254	6.862911149443211e-4	0	0.0010685083039062126	0	9.752307880691272e-5	nWGD	0	504	1	1.96544099204711	0.949	1.96614778749127	0.3404222460164076	0.00160799723779616	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C3|0.14|494
NSLC-0083-T01	0.0038700524064622485	0.0037269920528466166	0	0.0038700524064622485	0	0	nWGD	0	1813	1	2.00699091968535	0.903	1.99198103161309	0.5245241846385333	0.0124148978774529	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.61|152; C2|0.30|818; C3|0.17|827
NSLC-0084-T01	0.005787987294933326	0.0054919069778230686	0	0.0036338340031880855	0	0.0022710701020630625	nWGD	0	304	1	1.99965349502554	0.983	2.0031826167429	0.117736896969993	0.00647689544440211	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|1.00|21; C3|0.12|256
NSLC-0085-T01	0.14264389656015825	0.03168090834408142	0	0.08324404686151907	0.0018446670256544945	0.056161974094426234	nWGD	0	4079	0.62	1.94871807429472	0.62062	1.9228793577109	0.6555985683712895	0.742435385813819	""	0		0.002192113215133858	1	nMut = 49; Ratio = 0.01	0	""	0	0	0	0	N	chr9:1:0.48	C1|0.98|3373; C2|0.46|49; C3|0.19|617
NSLC-0086-T01	0.8668996884579065	0.06721220391288242	0.2509257184044218	0.17599728628278052	0.1256806380746865	0.833077989932278	WGD	21	4018	0.13	2.89759586944993	0.12441	2.98218064562791	0.15035759657006695	0.892250560074162	""	264	0.19318181818181818	0.3876324670447601	0	""	1	chr6:28.36	1	1	1	0	N	""	C1|1.2|3921
NSLC-0087-T01	0.7813256795903707	0.48590099494215155	0.17826304893343983	0.20622949325868217	0.16447817031799122	0.7407452565515547	WGD	17	4414	0.47	2.56126246984349	0.45731	2.89245531762365	0.5318716998723344	0.323542746463561	""	776	0.3079896907216495	0.3688901849874311	1	nMut = 802; Ratio = 0.18	4	chr1:33.9|chr2:60.74|chr8:75.99|chr13:54.87	0	0	0	0	N	chr9:1:1.05	C2|0.97|3509; C3|0.46|802
NSLC-0088-T01	0.8037328545108158	0.09283518911472771	0	0.598348214717919	0.07636883574491547	0.33082638973295125	nWGD	6	4761	0.18	1.88261363897058	0.18828	1.6670683786989	0.3613923963115831	0.80108597622215	""	0		0.14542547136567527	0	""	2	chr14:11.22|chr15:13.36	1	0	0	4	Y	chr1:1:0.2|chr10:4:81.71|chr14:2:4.08|chr15:2:28.26|chr20:2:6.99|chr21:2:8.44	C3|1.42|101; C4|0.98|4614
NSLC-0089-T01	0.007180490737421442	0.001363241562316942	8.471310020601405e-5	0.005918429547335497	4.8245778145439926e-5	0.0074554576183629585	nWGD	0	155	0.68	1.99322266844893	0.66164	1.9559595872244	0.7542164643164821	0.0760392024332545	""	0		0.0024137757044416577	0	""	0	""	0	0	0	0	N	""	C3|0.98|24; C5|0.20|66
NSLC-0089-T01-R1	0.007632529940936158	0.002043939723592459	7.654508518215831e-4	0.0046194906153304415	0.0017743288480017334	0.007902120338425337	nWGD	0	220	0.72	1.98921166655608	0.7128	1.95967682134082	0.7480685281853969	0.00623536010029362	""	7	0	0.003806854136051314	0	""	0	""	0	0	0	0	N	""	C2|0.95|63; C3|0.44|33; C4|0.18|72
NSLC-0090-T01	0.9053962519984095	0	0.36277547580093794	0.258580518571476	0.09426277850733225	0.8635931431691256	WGD	18	41350	0.1	3.10607521093673	0.102	3.24388400215972	0.24951310366429985	0.997173294580971	""	0		0.4768217952685804	0	""	0	""	1	1	1	0	N	""	C1|1.3|41225
NSLC-0090-T01-R1	0.9072005147726047	0	0.3630170652936791	0.2591947481809193	0.09430295676393367	0.864925334811701	WGD	18	46533	0.1	3.09602532333029	0.1028	3.25485502290162	0.23252435020700113	0.999304440398817	""	0		0.4758363564571086	0	""	0	""	1	1	1	0	N	""	C2|1.2|46341
NSLC-0091-T01	0.012295015995482191	0.006128020807568923	2.21168135503529e-5	0.012083684079964494	0.007915529279773851	0.008379563911757818	nWGD	0	145	1	2.0330747755722	1	1.9673364163205	0.5884772607692859	0.111201795551928	BB_Purity|ASCAT_Purity	0		0.008834652811046409	0	""	0	""	0	0	0	0	N	""	C3|0.13|78
NSLC-0091-T01-R1	0.008029668560062252	0.007097103253768157	0	0.008005837154868163	0.0056101758604983586	0.00591466852099983	nWGD	0	123	1	2.02885308024516	0.997	1.97091476131251	0.5978873214471736	0.0478681249009352	BB_Purity|ASCAT_Purity	0		0.006220901507434183	0	""	0	""	0	0	0	0	N	""	C4|0.29|23; C5|0.12|51
NSLC-0092-T01	0.24716007034354875	0.057068134721520794	0	0.10031437082327047	0.0030605170511541543	0.12650375563870744	nWGD	4	4733	0.25	2.17687397262995	0.26075	1.99312683625673	0.35370744987739583	0.50460567697028	""	0		0.00480095032471263	0	""	5	chr1:30.84|chr12:34.65|chr13:49.57|chr20:34.25|chr21:33.46	0	0	0	0	N	""	C3|1.01|4015; C4|0.66|669
NSLC-0092-T01-R1	0.23200860075591612	0.04210875449454325	0	0.09915423034477448	0.0030386196340715876	0.11011918274734048	nWGD	3	5180	0.25	2.18523925366046	0.2615	2.02788999960342	0.4342048945509247	0.507666466942352	""	0		0.004492918323293165	0	""	4	chr12:34.7|chr13:49.57|chr20:33.29|chr21:33.69	0	0	0	0	N	chr12:1:0.23	C4|1.01|3978; C5|0.62|1118
NSLC-0092-T02	0.004313770710256609	0.004313770710256609	0	0.004313770710256609	0	0	nWGD	0	74	1	2.01466123205631	0.951	1.9843322607465	0.49721297250904223	0.00493898895990703	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C2|0.16|63
NSLC-0092-T03	0.38101168380976835	0.2871069695756092	0	0.22938399281398114	0.0036251990201033204	0.13336997078640156	nWGD	2	9561	0.57	2.08410966522757	0.56202	1.90647900584306	0.6470879581215153	0.147347570030091	""	0		0.023104848460736505	0	""	2	chr2:215.66|chr7:56.01	0	0	0	1	Y	chr9:1:25.4	C3|1.00|4823; C4|0.66|327; C5|0.31|4353
NSLC-0092-T04	0.006230634350109789	4.6591759721982144e-4	0	0.006230634350109789	4.568692250010172e-5	0.0041129477356847115	nWGD	0	69	0.42	1.98940557222255	0.42	1.95995460546253	0.505470386437214	0.0520250246954231	""	0		5.775540233782847e-5	0	""	0	""	0	0	0	0	N	""	C3|0.38|62
NSLC-0092-T05	0.33585375621617375	0.09507747842250008	0	0.16275364581940127	0.00327780401365462	0.1544109829518205	nWGD	4	7064	0.36	2.06285447499178	0.37476	1.96680942978163	0.45373170381568434	0.531171732960615	""	0		0.006448138618892031	0	""	1	chr10:82.34	0	0	0	0	N	""	C3|0.95|5295; C4|0.39|1688
NSLC-0092-T06	0.4077700008643594	0.14478403322192768	0	0.1358590129555419	0	0.2551380384973584	nWGD	6	6021	0.34	2.30138295248127	0.3281	2.19331706766484	0.47818763834857636	0.570754609993422	""	0		0.022232622702243934	0	""	0	""	0	0	0	0	N	""	C3|1.02|5053; C4|0.44|940
NSLC-0092-T07	0.2132342696278407	0.010657649928889134	0	0.10117396453445937	0.0013027132110899787	0.08899223010567853	nWGD	2	6037	0.56	2.17056854596408	0.57176	2.04329011158261	0.6193766781353301	0.410011003043502	""	0		0.0195683707691604	1	nMut = 1378; Ratio = 0.23	0	""	0	0	0	1	Y	chr1:1:0.22|chr12:1:20.99	C4|0.96|4219; C5|0.49|1378; C6|0.24|409
NSLC-0092-T08	0.28165652919003675	0.05742989574269623	0	0.13431189702813057	0.0013550691263717804	0.12302627330574331	nWGD	1	5540	0.62	2.19294951488383	0.60574	2.04734089940659	0.698734694984738	0.528696764216036	""	0		0.0014922049890507291	0	""	0	""	0	0	0	0	N	""	C4|1.00|4688; C5|0.62|202; C6|0.28|610
NSLC-0093-T01	0.9499362024269553	0.04750381789196848	0.45324256476744645	0.024094705699395695	0.020442132928422164	0.9474848841488718	WGD	22	4797	0.21	4.62131145694008	0.20433	4.56093448689936	0.22990455476736912	0.894229627577473	""	0		0.849286801838353	0	""	0	""	0	0	0	0	N	""	C1|1.1|4776
NSLC-0093-T02	0.44099024992298547	0.001258213668871926	0.04898075994163826	0.05642112892938773	0.02120925020364042	0.37749508120086483	nWGD	8	5236	0.35	2.43930355530282	0.3675	2.36634523193241	0.44241473061149994	0.895803053458383	""	0		0.052746809488949095	0	""	0	""	0	0	0	0	N	chr9:1:1.5	C2|1.05|667; C3|0.92|4127; C5|0.42|387
NSLC-0094-T01	0.008985878867032695	0.008985878867032695	0	0.002598473038788886	0	0.006734082695904743	nWGD	0	291	1	2.01317881409816	0.917	1.99368337432532	0.345767885358117	0.00263127483487861	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C3|0.15|254
NSLC-0094-T01-R1	0.008144299090486796	0.00806936480427354	0	0.001905472179342319	0	0.006577439648395428	nWGD	0	415	1	2.009432561684	0.972	1.99756249745473	0.2979750621145094	0.00351793107621032	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.98|24; C3|0.13|363
NSLC-0095-T01	0.9325491059269462	0.08907631694155865	0.47346670635523475	0.038638401542369444	0.029083771809188773	0.9308962487568381	WGD	21	4699	0.25	4.2463057722504	0.2425	4.0997672419349	0.4919961311131736	0.83159903997497	""	89	0.24719101123595505	0.6260257901487529	0	""	0	""	0	0	0	0	N	""	C2|1|4618
NSLC-0095-T01-R1	0.9282230744182951	0.0886219491662099	0.47283232394302716	0.03852793822515484	0.028690019153895595	0.9266488534401548	WGD	21	4875	0.25	4.23334385423519	0.23875	4.10618120914654	0.30189415616983917	0.809836419004501	""	3	1	0.6293896404064224	0	""	0	""	0	0	0	0	N	""	C2|1|4794
NSLC-0096-T01	0.002805132634341488	0.0023426970075292085	0	0.0023427065751947212	9.567665512481675e-9	4.875343505992064e-4	nWGD	0	373	1	2.01418527879732	0.989	1.99315087351921	0.4772545597754526	2.81527360014225e-4	BB_Purity|ASCAT_Purity	0		1.0984595714322103e-8	0	""	0	""	0	0	0	0	N	""	C3|0.14|329
NSLC-0096-T01-R1	0.007832703978949298	0.006425226150175648	0	0.00739436039373645	0.0020809319475782184	0.0026560093765404273	nWGD	0	425	1	2.00116349619615	0.962	2.00689314251605	0.3996649801279433	2.89068102981426e-4	BB_Purity|ASCAT_Purity	0		0.002368966470837872	0	""	0	""	1	1	1	0	N	""	C1|1.16|52; C2|0.14|342
NSLC-0097-T01	0.20998342927511726	0.002378003012948268	0	0.20844102162889658	0.005017222759637811	0.009769358654273436	nWGD	0	2772	0.34	1.77243825706593	0.33048	1.77678692525844	0.41760955659277993	0.886134838923946	""	0		0.008547900792836923	1	nMut = 241; Ratio = 0.09	0	""	0	0	0	0	N	""	C2|1.04|2510; C3|0.53|241
